Latitude_Degrees,Longitude_Degrees,Ocean_Name,Realm_Name,Distance_to_Shore,Exposure,Depth_m,Bleaching_Level,Percent_Bleaching,Temperature_Mean,Temperature_Maximum,Temperature_Kelvin,Windspeed,SSTA_Maximum,SSTA_DHW,Date,Year,Month
-16.546,-151.6946,Pacific,Eastern Indo-Pacific,285.43,Exposed,0.9,0,0.0,300.89,304.39,300.11,6.0,2.44,1.15,2003-10-04,2003,10
-16.546,-151.6946,Pacific,Eastern Indo-Pacific,285.43,Exposed,1.0,0,0.0,300.89,304.39,301.09,5.0,2.44,1.21,2002-12-31,2002,12
-16.546,-151.6946,Pacific,Eastern Indo-Pacific,285.43,Exposed,1.0,0,0.0,300.89,304.39,301.09,5.0,2.44,1.21,2002-12-31,2002,12
-16.546,-151.6946,Pacific,Eastern Indo-Pacific,285.43,Exposed,0.6,0,0.0,300.89,304.39,303.49,3.0,2.44,1.04,2003-03-12,2003,3
-16.546,-151.6946,Pacific,Eastern Indo-Pacific,285.43,Exposed,0.6,0,0.0,300.89,304.39,303.49,3.0,2.44,1.04,2003-03-12,2003,3
-16.5427,-151.7408,Pacific,Eastern Indo-Pacific,357.92,Sheltered,2.0,0,0.0,300.89,304.77,299.74,6.0,2.72,1.05,2018-09-29,2018,9
-16.5427,-151.7408,Pacific,Eastern Indo-Pacific,357.92,Sheltered,2.0,0,0.0,300.89,304.77,299.74,6.0,2.72,1.05,2018-09-29,2018,9
-16.5427,-151.7408,Pacific,Eastern Indo-Pacific,357.92,Sheltered,2.0,0,0.0,300.89,304.77,299.7,6.0,2.72,0.0,2019-09-28,2019,9
-16.5427,-151.7408,Pacific,Eastern Indo-Pacific,357.92,Sheltered,2.0,0,0.0,300.89,304.77,299.7,6.0,2.72,0.0,2019-09-28,2019,9
-16.5427,-151.7408,Pacific,Eastern Indo-Pacific,357.92,Sheltered,2.0,0,0.0,,305.1339739603011,301.3753853981915,4.757318335077317,3.461560056961841,3.0387102026575175,2020-03-12,2020,3
-16.5427,-151.7408,Pacific,Eastern Indo-Pacific,357.92,Sheltered,2.0,0,0.0,,305.1339739603011,301.3753853981915,4.757318335077317,3.461560056961841,3.0387102026575175,2020-03-12,2020,3
-16.5427,-151.7408,Pacific,Eastern Indo-Pacific,357.92,Sheltered,2.0,0,0.0,300.87,304.77,302.6,2.0,2.73,0.0,2013-03-31,2013,3
-16.5427,-151.7408,Pacific,Eastern Indo-Pacific,357.92,Sheltered,2.0,0,0.0,300.87,304.77,302.6,2.0,2.73,0.0,2013-03-31,2013,3
-16.5427,-151.7408,Pacific,Eastern Indo-Pacific,357.92,Sheltered,2.0,0,0.0,300.87,304.77,300.41,4.0,2.73,0.0,2014-09-12,2014,9
-16.5427,-151.7408,Pacific,Eastern Indo-Pacific,357.92,Sheltered,2.0,0,0.0,300.87,304.77,300.41,4.0,2.73,0.0,2014-09-12,2014,9
-16.5427,-151.7408,Pacific,Eastern Indo-Pacific,357.92,Sheltered,2.0,0,0.0,300.87,304.77,299.57,8.0,2.73,1.11,2015-10-04,2015,10
-16.5427,-151.7408,Pacific,Eastern Indo-Pacific,357.92,Sheltered,2.0,0,0.0,300.87,304.77,299.57,8.0,2.73,1.11,2015-10-04,2015,10
-16.5427,-151.7408,Pacific,Eastern Indo-Pacific,357.92,Sheltered,2.0,0,0.0,300.87,304.77,303.22,4.0,2.73,1.1,2016-04-02,2016,4
-16.5427,-151.7408,Pacific,Eastern Indo-Pacific,357.92,Sheltered,2.0,0,0.0,300.87,304.77,303.22,4.0,2.73,1.1,2016-04-02,2016,4
-16.5427,-151.7408,Pacific,Eastern Indo-Pacific,357.92,Sheltered,2.0,0,0.0,300.87,304.77,300.61,5.0,2.73,1.23,2016-09-24,2016,9
-16.5427,-151.7408,Pacific,Eastern Indo-Pacific,357.92,Sheltered,2.0,0,0.0,300.87,304.77,300.61,5.0,2.73,1.23,2016-09-24,2016,9
